Sub	Trial	img1	img2	pos_ran	RT	Reaction
lishuhang	166.000000	10.000000	13.000000	2.000000	936.095	0.000000
lishuhang	167.000000	16.000000	19.000000	2.000000	581.657	1.000000
lishuhang	168.000000	15.000000	20.000000	1.000000	722.826	1.000000
lishuhang	169.000000	15.000000	16.000000	2.000000	567.211	0.000000
lishuhang	170.000000	1.000000	11.000000	2.000000	1285.607	1.000000
lishuhang	171.000000	7.000000	17.000000	1.000000	2557.374	1.000000
lishuhang	172.000000	1.000000	10.000000	1.000000	634.711	0.000000
lishuhang	173.000000	6.000000	12.000000	1.000000	2955.771	1.000000
lishuhang	174.000000	12.000000	14.000000	2.000000	571.547	1.000000
lishuhang	175.000000	13.000000	14.000000	2.000000	869.182	1.000000
lishuhang	176.000000	1.000000	15.000000	1.000000	599.739	0.000000
lishuhang	177.000000	11.000000	16.000000	2.000000	1459.439	0.000000
lishuhang	178.000000	9.000000	19.000000	1.000000	564.469	0.000000
lishuhang	179.000000	10.000000	16.000000	2.000000	556.430	0.000000
lishuhang	180.000000	2.000000	20.000000	1.000000	2417.085	1.000000
lishuhang	181.000000	4.000000	16.000000	1.000000	1660.518	1.000000
lishuhang	182.000000	13.000000	19.000000	2.000000	613.626	1.000000
lishuhang	183.000000	2.000000	16.000000	1.000000	691.378	0.000000
lishuhang	184.000000	4.000000	18.000000	2.000000	640.148	0.000000
lishuhang	185.000000	5.000000	13.000000	2.000000	695.663	1.000000
lishuhang	186.000000	2.000000	7.000000	2.000000	1206.154	0.000000
lishuhang	187.000000	9.000000	20.000000	2.000000	934.748	1.000000
lishuhang	188.000000	8.000000	9.000000	2.000000	560.720	0.000000
lishuhang	189.000000	13.000000	20.000000	2.000000	1068.557	1.000000
lishuhang	190.000000	1.000000	4.000000	2.000000	678.157	1.000000
